Date,DayOfWeek,Month,Weekend,Holiday,Emergency_Room_Cases,Scheduled_Surgeries,Trauma_Alert_Level,Blood_Type,New_Donations,Units_Used,Starting_Inventory,Ending_Inventory,Days_Supply,Shortage_Flag,Units_Used_tomorrow
2022-07-11,0,7,0,0,23.0,26.0,1,A-,6.0,30.0,0.0,,,1,17.0
2022-07-11,0,7,0,0,23.0,26.0,1,AB+,3.0,23.0,,0.0,0.0,1,25.0
2022-07-11,0,7,0,0,23.0,26.0,1,AB-,4.0,18.0,0.0,0.0,0.0,1,19.0
2022-07-11,0,7,0,0,23.0,26.0,1,B+,8.0,15.0,0.0,0.0,0.0,1,19.0
2022-07-11,0,7,0,0,23.0,26.0,1,B-,6.0,16.0,0.0,0.0,0.0,1,23.0
2022-07-11,0,7,0,0,23.0,26.0,1,O+,5.0,,0.0,0.0,0.0,1,19.0
2022-07-11,0,7,0,0,23.0,26.0,1,O-,2.0,21.0,0.0,0.0,0.0,1,26.0
2022-07-12,1,7,0,0,20.0,30.0,1,A+,4.0,18.0,0.0,0.0,0.0,1,14.0
2022-07-12,1,7,0,0,20.0,30.0,1,A-,5.0,17.0,0.0,,0.0,1,18.0
2022-07-12,1,7,0,0,20.0,30.0,1,AB+,6.0,25.0,0.0,0.0,0.0,1,12.0
2022-07-12,1,7,0,0,20.0,30.0,1,AB-,4.0,19.0,0.0,0.0,0.0,1,29.0
2022-07-12,1,7,0,0,20.0,30.0,1,B+,9.0,19.0,0.0,0.0,0.0,1,15.0
2022-07-12,1,7,0,0,20.0,30.0,1,B-,8.0,23.0,0.0,0.0,0.0,1,28.0
2022-07-12,1,7,0,0,20.0,30.0,1,O+,7.0,19.0,0.0,0.0,0.0,1,18.0
2022-07-12,1,7,0,0,20.0,30.0,1,O-,5.0,26.0,0.0,0.0,0.0,1,15.0
2022-07-13,2,7,0,0,36.0,24.0,0,A+,11.0,14.0,0.0,0.0,0.0,1,17.0
2022-07-13,2,7,0,0,36.0,24.0,0,A-,3.0,18.0,0.0,0.0,0.0,1,14.0
2022-07-13,2,7,0,0,36.0,24.0,0,AB+,6.0,12.0,,0.0,0.0,1,15.0
2022-07-13,2,7,0,0,36.0,24.0,0,AB-,9.0,29.0,0.0,0.0,0.0,1,16.0
2022-07-13,2,7,0,0,36.0,24.0,0,B+,6.0,15.0,0.0,0.0,0.0,1,13.0
2022-07-13,2,7,0,0,36.0,24.0,0,B-,9.0,28.0,0.0,0.0,0.0,1,14.0
2022-07-13,2,7,0,0,36.0,24.0,0,O+,8.0,18.0,0.0,0.0,0.0,1,16.0
2022-07-13,2,7,0,0,36.0,24.0,0,O-,6.0,15.0,0.0,0.0,0.0,1,41.0
2022-07-14,3,7,0,0,35.0,17.0,1,A+,6.0,17.0,0.0,0.0,0.0,1,12.0
2022-07-14,3,7,0,0,35.0,17.0,1,A-,3.0,,0.0,0.0,0.0,1,13.0
2022-07-14,3,7,0,0,35.0,17.0,1,AB+,7.0,15.0,0.0,0.0,0.0,1,16.0
2022-07-14,3,7,0,0,35.0,17.0,1,AB-,6.0,16.0,0.0,0.0,0.0,1,14.0
2022-07-14,3,7,0,0,35.0,17.0,1,B+,6.0,13.0,0.0,0.0,0.0,1,16.0
2022-07-14,3,7,0,0,35.0,17.0,1,B-,8.0,14.0,0.0,0.0,0.0,1,16.0
2022-07-14,3,7,0,0,35.0,17.0,1,O+,8.0,16.0,0.0,0.0,0.0,1,13.0
2022-07-14,3,7,0,0,35.0,17.0,1,O-,4.0,,0.0,0.0,0.0,1,12.0
2022-07-15,4,7,0,0,48.0,19.0,0,A+,7.0,12.0,0.0,0.0,0.0,1,10.0
2022-07-15,4,7,0,0,48.0,19.0,0,A-,5.0,13.0,0.0,0.0,0.0,1,6.0
2022-07-15,4,7,0,0,48.0,19.0,0,AB+,10.0,,0.0,0.0,0.0,1,7.0
2022-07-15,4,7,0,0,48.0,19.0,0,AB-,8.0,14.0,0.0,0.0,,1,9.0
2022-07-15,4,7,0,0,48.0,19.0,0,B+,4.0,16.0,0.0,0.0,0.0,1,7.0
2022-07-15,4,7,0,0,48.0,19.0,0,B-,8.0,16.0,0.0,0.0,0.0,1,10.0
2022-07-15,4,7,0,0,48.0,19.0,0,O+,6.0,13.0,0.0,0.0,0.0,1,15.0
2022-07-15,4,7,0,0,48.0,19.0,0,O-,5.0,12.0,0.0,0.0,0.0,1,12.0
2022-07-16,5,7,1,0,37.0,0.0,0,A+,2.0,10.0,0.0,0.0,0.0,1,10.0
2022-07-16,5,7,1,0,37.0,0.0,0,A-,5.0,,0.0,0.0,0.0,1,12.0
2022-07-16,5,7,1,0,37.0,0.0,0,AB+,1.0,7.0,0.0,0.0,0.0,1,17.0
2022-07-16,5,7,1,0,37.0,0.0,0,AB-,4.0,9.0,0.0,0.0,0.0,1,17.0
2022-07-16,5,7,1,0,37.0,0.0,0,B+,4.0,7.0,0.0,0.0,0.0,1,10.0
2022-07-16,5,7,1,0,37.0,0.0,0,B-,4.0,10.0,0.0,0.0,0.0,1,14.0
2022-07-16,5,7,1,0,37.0,0.0,0,O+,1.0,15.0,0.0,0.0,0.0,1,14.0
2022-07-16,5,7,1,0,37.0,0.0,0,O-,3.0,12.0,0.0,0.0,0.0,1,15.0
2022-07-17,6,7,1,0,61.0,1.0,0,A+,5.0,10.0,0.0,0.0,0.0,1,17.0
2022-07-17,6,7,1,0,61.0,1.0,0,A-,3.0,12.0,0.0,0.0,,1,14.0
2022-07-17,6,7,1,0,61.0,1.0,0,AB+,7.0,17.0,0.0,0.0,,1,14.0
2022-07-17,6,7,1,0,61.0,1.0,0,AB-,3.0,17.0,0.0,0.0,0.0,1,12.0
2022-07-17,6,7,1,0,61.0,1.0,0,B+,5.0,10.0,0.0,0.0,0.0,1,15.0
2022-07-17,6,7,1,0,61.0,1.0,0,B-,1.0,14.0,0.0,0.0,0.0,1,17.0
2022-07-17,6,7,1,0,61.0,1.0,0,O+,7.0,14.0,0.0,0.0,0.0,1,23.0
2022-07-17,6,7,1,0,61.0,1.0,0,O-,1.0,15.0,0.0,0.0,0.0,1,22.0
2022-07-18,0,7,0,0,21.0,32.0,0,A+,5.0,17.0,0.0,0.0,0.0,1,15.0
2022-07-18,0,7,0,0,21.0,32.0,0,A-,4.0,14.0,0.0,0.0,0.0,1,12.0
2022-07-18,0,7,0,0,21.0,32.0,0,AB+,5.0,14.0,0.0,0.0,0.0,1,10.0
2022-07-18,0,7,0,0,21.0,32.0,0,AB-,6.0,12.0,0.0,0.0,0.0,1,18.0
2022-07-18,0,7,0,0,21.0,32.0,0,B+,8.0,15.0,0.0,0.0,0.0,1,13.0
2022-07-18,0,7,0,0,21.0,32.0,0,B-,5.0,17.0,0.0,0.0,0.0,1,13.0
2022-07-18,0,7,0,0,21.0,,0,O+,9.0,23.0,,0.0,0.0,1,16.0
2022-07-18,0,7,0,0,21.0,32.0,0,O-,4.0,22.0,0.0,0.0,0.0,1,12.0
2022-07-19,1,7,0,0,33.0,22.0,0,A+,5.0,15.0,0.0,0.0,0.0,1,14.0
2022-07-19,1,7,0,0,33.0,22.0,0,A-,4.0,12.0,0.0,0.0,0.0,1,8.0
2022-07-19,1,7,0,0,33.0,22.0,0,AB+,8.0,10.0,0.0,0.0,0.0,1,14.0
2022-07-19,1,7,0,0,33.0,22.0,0,AB-,7.0,18.0,0.0,0.0,0.0,1,12.0
2022-07-19,1,7,0,0,33.0,22.0,0,B+,2.0,13.0,0.0,0.0,0.0,1,8.0
2022-07-19,1,7,0,0,33.0,22.0,0,B-,8.0,13.0,0.0,0.0,0.0,1,16.0
2022-07-19,1,7,0,0,33.0,22.0,0,O+,7.0,16.0,0.0,0.0,0.0,1,11.0
2022-07-19,1,7,0,0,33.0,22.0,0,O-,3.0,12.0,0.0,0.0,0.0,1,20.0
2022-07-20,2,7,0,0,23.0,19.0,0,A+,4.0,14.0,0.0,0.0,0.0,1,23.0
2022-07-20,2,7,0,0,23.0,19.0,0,A-,6.0,8.0,0.0,0.0,0.0,1,15.0
2022-07-20,2,7,0,0,23.0,19.0,0,AB+,4.0,14.0,0.0,0.0,0.0,1,13.0
2022-07-20,2,7,0,0,23.0,19.0,0,AB-,5.0,12.0,0.0,0.0,0.0,1,15.0
2022-07-20,2,7,0,0,23.0,19.0,0,B+,3.0,8.0,0.0,0.0,0.0,1,22.0
2022-07-20,2,7,0,0,23.0,19.0,0,B-,6.0,16.0,0.0,0.0,0.0,1,19.0
2022-07-20,2,7,0,0,23.0,19.0,0,O+,4.0,11.0,0.0,0.0,0.0,1,19.0
2022-07-20,2,7,0,0,23.0,19.0,0,O-,12.0,20.0,0.0,0.0,0.0,1,20.0
2022-07-21,3,7,0,0,32.0,26.0,1,A+,8.0,23.0,0.0,0.0,0.0,1,12.0
2022-07-21,3,7,0,0,32.0,26.0,1,A-,8.0,15.0,0.0,0.0,0.0,1,13.0
2022-07-21,3,7,0,0,32.0,26.0,1,AB+,5.0,13.0,0.0,0.0,0.0,1,16.0
2022-07-21,3,7,0,0,32.0,26.0,1,AB-,5.0,,0.0,0.0,0.0,1,16.0
2022-07-21,3,7,0,0,32.0,26.0,1,B+,4.0,22.0,0.0,0.0,0.0,1,16.0
2022-07-21,3,7,0,0,32.0,26.0,1,B-,2.0,19.0,0.0,0.0,0.0,1,9.0
2022-07-21,3,7,0,0,32.0,26.0,1,O+,5.0,19.0,0.0,0.0,0.0,1,18.0
2022-07-21,3,7,0,0,32.0,26.0,1,O-,4.0,20.0,0.0,0.0,0.0,1,18.0
2022-07-22,4,7,0,0,23.0,28.0,0,A+,5.0,12.0,0.0,0.0,0.0,1,8.0
2022-07-22,4,7,0,0,23.0,28.0,0,A-,,13.0,0.0,0.0,0.0,1,12.0
2022-07-22,4,7,0,0,23.0,28.0,0,AB+,6.0,16.0,0.0,0.0,0.0,1,8.0
2022-07-22,4,7,0,0,23.0,28.0,0,AB-,3.0,16.0,0.0,0.0,0.0,1,20.0
2022-07-22,4,7,0,0,23.0,28.0,0,B+,6.0,16.0,0.0,0.0,0.0,1,7.0
2022-07-22,4,7,0,0,23.0,28.0,0,B-,7.0,9.0,0.0,0.0,0.0,1,11.0
2022-07-22,4,7,0,0,23.0,28.0,0,O+,10.0,18.0,0.0,0.0,0.0,1,15.0
2022-07-22,4,7,0,0,23.0,28.0,0,O-,4.0,18.0,0.0,0.0,0.0,1,16.0
2022-07-23,5,7,1,0,49.0,0.0,0,A+,7.0,8.0,0.0,0.0,0.0,1,12.0
2022-07-23,5,7,1,0,49.0,0.0,0,A-,7.0,12.0,0.0,0.0,0.0,1,7.0
2022-07-23,5,7,1,0,49.0,0.0,0,AB+,6.0,8.0,,0.0,0.0,1,9.0
2022-07-23,5,7,1,0,49.0,0.0,0,AB-,1.0,20.0,0.0,0.0,0.0,1,9.0
2022-07-23,5,7,1,0,49.0,0.0,0,B+,6.0,7.0,0.0,,,1,9.0
2022-07-23,5,7,1,0,49.0,0.0,0,B-,4.0,11.0,0.0,0.0,0.0,1,5.0
2022-07-23,5,7,1,0,49.0,0.0,0,O+,6.0,15.0,0.0,0.0,0.0,1,14.0
2022-07-23,5,7,1,0,49.0,0.0,0,O-,4.0,16.0,0.0,0.0,0.0,1,16.0
2022-07-24,6,7,1,0,34.0,4.0,0,A+,2.0,12.0,0.0,,,1,13.0
2022-07-24,6,7,1,0,34.0,4.0,0,A-,4.0,7.0,0.0,0.0,0.0,1,42.0
2022-07-24,6,7,1,0,34.0,4.0,0,AB+,6.0,9.0,0.0,0.0,0.0,1,12.0
2022-07-24,6,7,1,0,34.0,4.0,0,AB-,6.0,9.0,0.0,0.0,0.0,1,10.0
2022-07-24,6,7,1,0,34.0,4.0,0,B+,5.0,9.0,0.0,0.0,0.0,1,12.0
2022-07-24,6,7,1,0,34.0,4.0,0,B-,0.0,5.0,0.0,0.0,0.0,1,17.0
2022-07-24,6,7,1,0,34.0,4.0,0,O+,3.0,14.0,0.0,0.0,0.0,1,19.0
2022-07-24,6,7,1,0,34.0,4.0,0,O-,6.0,16.0,,0.0,0.0,1,18.0
2022-07-25,0,7,0,0,32.0,27.0,0,A+,4.0,13.0,0.0,0.0,0.0,1,20.0
2022-07-25,0,7,0,0,32.0,27.0,0,A-,4.0,42.0,0.0,0.0,0.0,1,14.0
2022-07-25,0,7,0,0,32.0,27.0,0,AB+,1.0,,0.0,0.0,0.0,1,16.0
2022-07-25,0,7,0,0,,27.0,0,AB-,5.0,10.0,,0.0,0.0,1,12.0
2022-07-25,0,7,0,0,32.0,27.0,0,B+,3.0,12.0,0.0,0.0,0.0,1,18.0
2022-07-25,0,7,0,0,32.0,27.0,0,B-,4.0,17.0,0.0,0.0,0.0,1,14.0
2022-07-25,0,7,0,0,32.0,27.0,0,O+,7.0,19.0,0.0,0.0,0.0,1,22.0
2022-07-25,0,7,0,0,32.0,27.0,0,O-,5.0,18.0,0.0,0.0,0.0,1,19.0
2022-07-26,1,7,0,0,38.0,33.0,0,A+,6.0,20.0,0.0,0.0,,1,23.0
2022-07-26,1,7,0,0,38.0,33.0,0,A-,5.0,14.0,0.0,0.0,0.0,1,24.0
2022-07-26,1,7,0,0,38.0,,0,AB+,3.0,16.0,0.0,0.0,0.0,1,16.0
2022-07-26,1,7,0,0,38.0,33.0,0,AB-,4.0,12.0,0.0,0.0,0.0,1,24.0
2022-07-26,1,7,0,0,38.0,33.0,0,B+,4.0,18.0,0.0,0.0,0.0,1,18.0
2022-07-26,1,7,0,0,,33.0,0,B-,9.0,14.0,0.0,0.0,0.0,1,21.0
2022-07-26,1,7,0,0,38.0,33.0,0,O+,8.0,22.0,0.0,0.0,0.0,1,28.0
2022-07-26,1,7,0,0,38.0,33.0,0,O-,8.0,19.0,0.0,0.0,0.0,1,19.0
2022-07-27,2,7,0,0,34.0,21.0,3,A+,4.0,23.0,,0.0,0.0,1,15.0
2022-07-27,2,7,0,0,34.0,21.0,3,A-,6.0,,0.0,0.0,0.0,1,12.0
2022-07-27,2,7,0,0,34.0,21.0,3,AB+,6.0,16.0,0.0,0.0,0.0,1,14.0
2022-07-27,2,7,0,0,,21.0,3,AB-,7.0,24.0,0.0,0.0,0.0,1,8.0
2022-07-27,2,7,0,0,34.0,21.0,3,B+,3.0,18.0,0.0,0.0,0.0,1,15.0
2022-07-27,2,7,0,0,34.0,,3,B-,5.0,,0.0,0.0,0.0,1,13.0
2022-07-27,2,7,0,0,34.0,21.0,3,O+,9.0,28.0,0.0,0.0,0.0,1,17.0
2022-07-27,2,7,0,0,34.0,21.0,3,O-,5.0,19.0,0.0,0.0,0.0,1,16.0
2022-07-28,3,7,0,0,29.0,22.0,0,A+,8.0,15.0,0.0,0.0,0.0,1,20.0
2022-07-28,3,7,0,0,29.0,22.0,0,A-,7.0,12.0,0.0,,0.0,1,27.0
2022-07-28,3,7,0,0,29.0,22.0,0,AB+,10.0,14.0,0.0,0.0,0.0,1,20.0
2022-07-28,3,7,0,0,29.0,,0,AB-,3.0,8.0,0.0,0.0,0.0,1,25.0
2022-07-28,3,7,0,0,29.0,22.0,0,B+,3.0,15.0,0.0,0.0,0.0,1,28.0
2022-07-28,3,7,0,0,29.0,22.0,0,B-,4.0,13.0,0.0,0.0,0.0,1,20.0
2022-07-28,3,7,0,0,29.0,22.0,0,O+,6.0,17.0,0.0,0.0,0.0,1,28.0
2022-07-28,3,7,0,0,29.0,22.0,0,O-,10.0,16.0,0.0,0.0,0.0,1,21.0
2022-07-29,4,7,0,0,31.0,39.0,2,A+,4.0,20.0,0.0,0.0,0.0,1,8.0
2022-07-29,4,7,0,0,,39.0,2,A-,8.0,27.0,0.0,0.0,0.0,1,12.0
2022-07-29,4,7,0,0,31.0,39.0,2,AB+,5.0,20.0,0.0,0.0,0.0,1,12.0
2022-07-29,4,7,0,0,31.0,39.0,2,AB-,6.0,25.0,0.0,0.0,0.0,1,15.0
2022-07-29,4,7,0,0,31.0,39.0,2,B+,5.0,28.0,0.0,0.0,0.0,1,11.0
2022-07-29,4,7,0,0,31.0,39.0,2,B-,3.0,20.0,0.0,0.0,0.0,1,14.0
2022-07-29,4,7,0,0,31.0,39.0,2,O+,4.0,28.0,0.0,0.0,0.0,1,15.0
2022-07-29,4,7,0,0,31.0,39.0,2,O-,6.0,21.0,0.0,0.0,0.0,1,13.0
2022-07-30,5,7,1,0,59.0,1.0,0,A+,4.0,8.0,0.0,0.0,0.0,1,15.0
2022-07-30,5,7,1,0,59.0,1.0,0,A-,7.0,12.0,0.0,0.0,0.0,1,16.0
2022-07-30,5,7,1,0,59.0,1.0,0,AB+,8.0,12.0,0.0,0.0,0.0,1,13.0
2022-07-30,5,7,1,0,59.0,1.0,0,AB-,5.0,15.0,0.0,0.0,0.0,1,35.0
2022-07-30,5,7,1,0,59.0,1.0,0,B+,2.0,11.0,0.0,0.0,0.0,1,19.0
2022-07-30,5,7,1,0,59.0,1.0,0,B-,3.0,14.0,0.0,0.0,0.0,1,14.0
2022-07-30,5,7,1,0,59.0,1.0,0,O+,4.0,15.0,0.0,0.0,0.0,1,24.0
2022-07-30,5,7,1,0,59.0,1.0,0,O-,7.0,13.0,0.0,0.0,0.0,1,24.0
2022-07-31,6,7,1,0,55.0,4.0,3,A+,4.0,15.0,0.0,0.0,0.0,1,18.0
2022-07-31,6,7,1,0,55.0,4.0,3,A-,4.0,16.0,0.0,0.0,0.0,1,16.0
2022-07-31,6,7,1,0,55.0,4.0,3,AB+,2.0,13.0,0.0,0.0,0.0,1,18.0
2022-07-31,6,7,1,0,55.0,4.0,3,AB-,4.0,35.0,0.0,0.0,0.0,1,15.0
2022-07-31,6,7,1,0,55.0,4.0,3,B+,3.0,19.0,0.0,0.0,0.0,1,20.0
2022-07-31,6,7,1,0,55.0,4.0,3,B-,0.0,14.0,0.0,,0.0,1,17.0
2022-07-31,6,7,1,0,55.0,4.0,3,O+,4.0,24.0,0.0,0.0,0.0,1,19.0
2022-07-31,6,7,1,0,55.0,4.0,3,O-,3.0,24.0,0.0,0.0,0.0,1,21.0
2022-08-01,0,8,0,0,37.0,30.0,1,A+,6.0,18.0,0.0,,0.0,1,13.0
2022-08-01,0,8,0,0,37.0,30.0,1,A-,4.0,16.0,0.0,0.0,0.0,1,8.0
2022-08-01,0,8,0,0,37.0,30.0,1,AB+,4.0,18.0,0.0,0.0,0.0,1,19.0
2022-08-01,0,8,0,0,37.0,30.0,1,AB-,,,0.0,0.0,0.0,1,11.0
2022-08-01,0,8,0,0,37.0,30.0,1,B+,5.0,20.0,0.0,0.0,0.0,1,7.0
2022-08-01,0,8,0,0,37.0,30.0,1,B-,3.0,17.0,0.0,0.0,0.0,1,12.0
2022-08-01,0,8,0,0,37.0,30.0,1,O+,7.0,19.0,0.0,0.0,0.0,1,11.0
2022-08-01,0,8,0,0,37.0,30.0,1,O-,9.0,21.0,0.0,0.0,0.0,1,16.0
2022-08-02,1,8,0,0,26.0,,0,A+,4.0,13.0,0.0,0.0,0.0,1,14.0
2022-08-02,1,8,0,0,26.0,19.0,0,A-,5.0,8.0,0.0,0.0,0.0,1,10.0
2022-08-02,1,8,0,0,26.0,19.0,0,AB+,5.0,19.0,0.0,0.0,0.0,1,17.0
2022-08-02,1,8,0,0,26.0,19.0,0,AB-,,11.0,,0.0,0.0,1,12.0
2022-08-02,1,8,0,0,26.0,19.0,0,B+,3.0,7.0,0.0,0.0,0.0,1,15.0
2022-08-02,1,8,0,0,26.0,19.0,0,B-,8.0,12.0,0.0,0.0,0.0,1,12.0
2022-08-02,1,8,0,0,26.0,19.0,0,O+,6.0,11.0,0.0,0.0,0.0,1,18.0
2022-08-02,1,8,0,0,26.0,19.0,0,O-,4.0,16.0,0.0,0.0,0.0,1,15.0
2022-08-03,2,8,0,0,38.0,20.0,0,A+,3.0,14.0,0.0,0.0,0.0,1,17.0
2022-08-03,2,8,0,0,38.0,20.0,0,A-,7.0,10.0,0.0,0.0,0.0,1,35.0
2022-08-03,2,8,0,0,38.0,20.0,0,AB+,6.0,17.0,0.0,0.0,0.0,1,13.0
2022-08-03,2,8,0,0,38.0,20.0,0,AB-,6.0,12.0,0.0,0.0,0.0,1,17.0
2022-08-03,2,8,0,0,38.0,20.0,0,B+,6.0,15.0,0.0,0.0,0.0,1,14.0
2022-08-03,2,8,0,0,38.0,20.0,0,B-,7.0,12.0,0.0,0.0,0.0,1,15.0
2022-08-03,2,8,0,0,38.0,20.0,0,O+,7.0,18.0,0.0,0.0,0.0,1,21.0
2022-08-03,2,8,0,0,38.0,20.0,0,O-,6.0,15.0,0.0,0.0,0.0,1,21.0
2022-08-04,3,8,0,0,43.0,26.0,0,A+,8.0,17.0,0.0,0.0,0.0,1,15.0
2022-08-04,3,8,0,0,43.0,26.0,0,A-,3.0,35.0,0.0,0.0,0.0,1,17.0
2022-08-04,3,8,0,0,43.0,26.0,0,AB+,,13.0,0.0,0.0,0.0,1,13.0
2022-08-04,3,8,0,0,43.0,26.0,0,AB-,7.0,17.0,0.0,0.0,0.0,1,13.0
2022-08-04,3,8,0,0,43.0,26.0,0,B+,1.0,14.0,0.0,0.0,0.0,1,18.0
2022-08-04,3,8,0,0,43.0,,0,B-,8.0,15.0,0.0,0.0,0.0,1,13.0
2022-08-04,3,8,0,0,43.0,26.0,0,O+,5.0,21.0,0.0,0.0,0.0,1,16.0
2022-08-04,3,8,0,0,43.0,26.0,0,O-,6.0,21.0,0.0,0.0,0.0,1,37.0
2022-08-05,4,8,0,0,49.0,24.0,0,A+,7.0,15.0,0.0,0.0,0.0,1,21.0
2022-08-05,4,8,0,0,49.0,24.0,0,A-,6.0,17.0,,0.0,0.0,1,19.0
2022-08-05,4,8,0,0,49.0,24.0,0,AB+,1.0,13.0,0.0,0.0,0.0,1,17.0
2022-08-05,4,8,0,0,49.0,24.0,0,AB-,6.0,13.0,0.0,0.0,,1,15.0
2022-08-05,4,8,0,0,49.0,24.0,0,B+,6.0,18.0,0.0,0.0,0.0,1,14.0
2022-08-05,4,8,0,0,49.0,24.0,0,B-,4.0,13.0,0.0,0.0,0.0,1,13.0
2022-08-05,4,8,0,0,49.0,24.0,0,O+,7.0,,0.0,0.0,0.0,1,17.0
2022-08-05,4,8,0,0,49.0,24.0,0,O-,6.0,37.0,0.0,0.0,0.0,1,21.0
2022-08-06,5,8,1,0,67.0,0.0,2,A+,4.0,21.0,0.0,0.0,0.0,1,9.0
2022-08-06,5,8,1,0,67.0,0.0,2,A-,1.0,19.0,0.0,0.0,0.0,1,9.0
2022-08-06,5,8,1,0,67.0,0.0,2,AB+,4.0,17.0,0.0,0.0,0.0,1,16.0
2022-08-06,5,8,1,0,67.0,0.0,2,AB-,7.0,15.0,0.0,0.0,0.0,1,12.0
2022-08-06,5,8,1,0,67.0,0.0,2,B+,10.0,14.0,0.0,0.0,0.0,1,12.0
2022-08-06,5,8,1,0,67.0,0.0,2,B-,3.0,13.0,0.0,0.0,0.0,1,12.0
2022-08-06,5,8,1,0,67.0,0.0,2,O+,8.0,17.0,0.0,0.0,0.0,1,15.0
2022-08-06,5,8,1,0,67.0,0.0,2,O-,3.0,21.0,0.0,0.0,0.0,1,15.0
2022-08-07,6,8,1,0,51.0,1.0,0,A+,4.0,9.0,0.0,0.0,0.0,1,14.0
2022-08-07,6,8,1,0,51.0,1.0,0,A-,4.0,9.0,0.0,0.0,0.0,1,11.0
2022-08-07,6,8,1,0,51.0,1.0,0,AB+,4.0,16.0,0.0,0.0,,1,16.0
2022-08-07,6,8,1,0,51.0,1.0,0,AB-,6.0,12.0,0.0,0.0,0.0,1,15.0
2022-08-07,6,8,1,0,51.0,1.0,0,B+,6.0,12.0,0.0,0.0,0.0,1,16.0
2022-08-07,6,8,1,0,51.0,1.0,0,B-,6.0,12.0,0.0,0.0,0.0,1,17.0
2022-08-07,6,8,1,0,51.0,1.0,0,O+,3.0,15.0,0.0,0.0,0.0,1,37.0
2022-08-07,6,8,1,0,51.0,1.0,0,O-,4.0,15.0,0.0,0.0,0.0,1,18.0
2022-08-08,0,8,0,0,37.0,18.0,1,A+,5.0,14.0,,0.0,0.0,1,15.0
2022-08-08,0,8,0,0,37.0,18.0,1,A-,5.0,11.0,0.0,0.0,0.0,1,18.0
2022-08-08,0,8,0,0,37.0,18.0,1,AB+,3.0,16.0,0.0,0.0,0.0,1,15.0
2022-08-08,0,8,0,0,37.0,18.0,1,AB-,4.0,15.0,0.0,0.0,0.0,1,15.0
2022-08-08,0,8,0,0,37.0,18.0,1,B+,5.0,,0.0,0.0,0.0,1,13.0
2022-08-08,0,8,0,0,37.0,18.0,1,B-,3.0,17.0,0.0,0.0,0.0,1,15.0
2022-08-08,0,8,0,0,37.0,18.0,1,O+,4.0,37.0,0.0,,0.0,1,23.0
2022-08-08,0,8,0,0,37.0,18.0,1,O-,2.0,18.0,0.0,0.0,0.0,1,16.0
2022-08-09,1,8,0,0,28.0,39.0,0,A+,5.0,15.0,0.0,0.0,0.0,1,17.0
2022-08-09,1,8,0,0,28.0,39.0,0,A-,8.0,18.0,0.0,0.0,0.0,1,19.0
2022-08-09,1,8,0,0,28.0,39.0,0,AB+,5.0,15.0,0.0,0.0,0.0,1,23.0
2022-08-09,1,8,0,0,28.0,39.0,0,AB-,9.0,15.0,0.0,0.0,0.0,1,23.0
2022-08-09,1,8,0,0,28.0,39.0,0,B+,7.0,13.0,0.0,0.0,0.0,1,23.0
2022-08-09,1,8,0,0,28.0,39.0,0,B-,3.0,15.0,0.0,0.0,0.0,1,14.0
2022-08-09,1,8,0,0,28.0,39.0,0,O+,4.0,23.0,0.0,0.0,0.0,1,19.0
2022-08-09,1,8,0,0,28.0,39.0,0,O-,5.0,16.0,0.0,0.0,0.0,1,22.0
2022-08-10,2,8,0,0,33.0,38.0,1,A+,5.0,17.0,0.0,0.0,0.0,1,21.0
2022-08-10,2,8,0,0,33.0,38.0,1,A-,8.0,19.0,0.0,0.0,0.0,1,14.0
2022-08-10,2,8,0,0,33.0,38.0,1,AB+,6.0,23.0,0.0,0.0,0.0,1,12.0
2022-08-10,2,8,0,0,33.0,38.0,1,AB-,3.0,23.0,0.0,0.0,0.0,1,16.0
2022-08-10,2,8,0,0,33.0,38.0,1,B+,5.0,23.0,0.0,0.0,0.0,1,17.0
2022-08-10,2,8,0,0,33.0,38.0,1,B-,4.0,14.0,0.0,0.0,0.0,1,20.0
2022-08-10,2,8,0,0,33.0,38.0,1,O+,7.0,19.0,0.0,0.0,0.0,1,22.0
2022-08-10,2,8,0,0,33.0,38.0,1,O-,3.0,22.0,0.0,0.0,0.0,1,18.0
2022-08-11,3,8,0,0,37.0,17.0,1,A+,5.0,21.0,0.0,0.0,0.0,1,13.0
2022-08-11,3,8,0,0,37.0,17.0,1,A-,7.0,14.0,0.0,0.0,0.0,1,38.0
2022-08-11,3,8,0,0,37.0,17.0,1,AB+,11.0,12.0,0.0,,0.0,1,13.0
2022-08-11,3,8,0,0,37.0,17.0,1,AB-,9.0,16.0,0.0,0.0,0.0,1,17.0
2022-08-11,3,8,0,0,37.0,17.0,1,B+,9.0,17.0,0.0,0.0,0.0,1,11.0
2022-08-11,3,8,0,0,37.0,17.0,1,B-,3.0,20.0,0.0,0.0,,1,18.0
2022-08-11,3,8,0,0,37.0,17.0,1,O+,5.0,22.0,0.0,0.0,0.0,1,20.0
2022-08-11,3,8,0,0,37.0,17.0,1,O-,8.0,18.0,0.0,0.0,0.0,1,17.0
2022-08-12,4,8,0,0,32.0,31.0,0,A+,5.0,13.0,0.0,0.0,0.0,1,15.0
2022-08-12,4,8,0,0,32.0,31.0,0,A-,3.0,38.0,0.0,0.0,0.0,1,14.0
2022-08-12,4,8,0,0,32.0,31.0,0,AB+,6.0,13.0,0.0,0.0,0.0,1,13.0
